Order Date;Sales;Profit;Discount;Category;Region
2014-02-02;173.772.021.240.169;150.924.957.303.796;0.0809412084772436;Office Supplies;West
2015-04-20;255.780.744.171.991;179.733.109.575.095;0.113682508897995;Technology;West
2014-12-24;150.675.368.390.672;153.724.624.821.466;0.0516115759716656;Office Supplies;East
2017-02-04;783.829.806.227.796;-252.363.254.888.471;0.249097154966415;Furniture;East
2015-06-22;423.891.351.089.838;320.831.864.748.381;0.125159779234202;Technology;East
2017-01-05;939.532.993.370.467;-164.349.858.472.774;0.275822379448618;Office Supplies;South
2015-01-20;258.678.613.456.046;37.682.560.385.823;0.0854974359605336;Technology;Central
2016-12-15;595.583.741.516.999;-560.349.251.092.194;0.230884591175121;Office Supplies;Central
2017-12-16;887.554.058.917.955;-127.412.307.551.918;0.256518469520713;Office Supplies;East
2015-12-08;261.660.205.444.241;592.250.001.338.885;0.120035777437828;Office Supplies;West
2014-03-26;292.103.467.185.601;196.888.970.198.263;0.0851788713062928;Office Supplies;West
2014-07-30;214.846.656.416.819;128.083.334.027.095;0.0793814546374625;Office Supplies;Central
2014-11-13;159.038.403.765.377;-10.631.965.978.099;0.0541923729078249;Furniture;West
2014-04-21;144.691.403.268.265;123.962.707.732;0.0766411960452612;Office Supplies;Central
2016-04-14;582.647.402.306.727;-109.400.960.142.388;0.182553632548417;Furniture;Central
2014-09-03;21.952.717.541.309;271.367.077.172.601;0.0633450338025552;Office Supplies;West
2017-06-19;107.410.652.407.425;-180.974.536.804.054;0.334275731541688;Office Supplies;East
2017-12-09;761.748.949.455.089;-294.400.307.326.053;0.30305211218117;Furniture;West
2017-07-20;890.514.422.340.908;-945.097.054.666.935;0.22903291169341;Office Supplies;Central
2015-07-09;203.336.729.135.951;-210.025.907.407.165;0.145588778974882;Furniture;East
2014-09-29;109.831.262.683.063;0.00686701025380643;0.0731651290926594;Furniture;South
2014-09-21;211.300.220.285.476;323.746.290.131.377;0.0593133162338166;Technology;West
2016-11-14;652.700.885.974.542;-335.085.260.787.298;0.152867991606521;Office Supplies;East
2015-01-08;454.159.513.042.351;490.303.618.550.517;0.148581117186614;Technology;South
2017-04-01;865.241.008.384.718;-68.545.665.490.274;0.258339313785615;Technology;East
2017-07-08;965.421.563.791.704;-142.946.177.980.294;0.304588543976697;Office Supplies;South
2017-06-10;908.345.233.079.621;-270.902.646.555.609;0.213227634495821;Furniture;West
2014-07-20;211.202.514.741.109;140.441.651.916.577;0.0876618122485342;Office Supplies;West
2014-02-01;141.462.900.235.163;263.347.230.102.228;0.0793431713423278;Technology;East
2014-12-12;161.607.942.094.531;160.459.984.580.448;0.0865538496702088;Office Supplies;Central
2017-02-22;80.752.643.138.023;-345.976.053.892.929;0.309523058005247;Furniture;Central
2016-10-07;561.604.841.991.342;179.574.265.681.717;0.187999784714555;Technology;Central
2017-04-29;792.785.652.252.427;-531.474.676.437.336;0.200241561710987;Office Supplies;Central
2014-08-15;149.093.868.394.966;-384.471.273.869.358;0.0767588916150827;Furniture;West
2016-04-18;529.579.108.362.526;-107.893.742.571.229;0.182545378678255;Furniture;East
2015-11-17;26.019.983.235.261;264.510.653.903.156;0.103082712158404;Technology;West
2017-12-04;118.348.399.134.663;-542.653.449.891.794;0.333098387326405;Furniture;Central
2014-11-17;252.122.588.634.938;0.184365524303573;0.071220039299567;Furniture;Central
2015-10-14;330.749.086.985.023;375.523.717.179.648;0.0966307992896108;Technology;Central
2014-04-13;170.192.482.674.715;0.0445136583663839;0.0595835629243864;Furniture;West
2016-08-31;450.501.079.929.845;-109.591.097.414.915;0.216281851083191;Furniture;West
2016-02-21;501.615.907.060.784;-129.089.635.830.453;0.200615078189096;Furniture;East
2014-01-17;28.199.786.737.563;323.402.703.711.636;0.0719316787078049;Office Supplies;West
2016-03-30;504.485.876.180.427;-406.059.289.354.433;0.189295093745666;Office Supplies;South
2016-06-14;561.160.235.503.292;-104.994.895.703.214;0.170621013935721;Furniture;Central
2015-09-05;407.262.183.323.108;890.086.037.128.754;0.123857616221786;Office Supplies;East
2016-01-17;779.700.628.988.197;-179.129.098.380.813;0.215635928673676;Furniture;West
2014-02-10;168.036.821.297.932;145.360.657.901.547;0.0708392494394711;Office Supplies;South
2017-08-06;10.883.807.652.898;-503.601.681.664.589;0.334056591498751;Furniture;Central
2017-11-28;885.162.645.088.589;-300.165.135.895.671;0.246022842754441;Furniture;East
2014-12-05;18.588.880.735.286;301.373.210.783.937;0.0622268593003412;Furniture;East
2015-07-12;434.039.588.241.069;-601.964.809.131.149;0.130769893548585;Furniture;South
2015-03-07;429.750.514.995.849;-117.255.608.235.016;0.136049216311108;Office Supplies;Central
2014-01-06;253.536.348.957.556;322.822.902.165.638;0.0620495488116362;Office Supplies;Central
2016-08-07;779.898.653.426.844;-189.147.998.673.953;0.211456155747876;Furniture;East
2017-09-20;117.129.213.946.045;-800.369.291.286.339;0.25139131948765;Technology;Central
2017-08-20;102.435.064.902.191;-111.953.844.636.876;0.221685101691343;Office Supplies;South
2016-01-22;669.660.427.420.964;-10.737.920.772.974;0.180141187334705;Office Supplies;Central
2016-10-24;759.170.493.215.169;441.552.501.391.914;0.169341672517765;Technology;South
2015-03-14;290.174.903.761.393;172.697.245.597.237;0.111121183144688;Office Supplies;Central
2016-10-06;677.413.753.406.873;-156.138.413.593.466;0.184004564579348;Furniture;South
2017-12-30;930.739.742.612.087;-320.621.043.504.753;0.252190191241847;Furniture;Central
2017-10-20;891.608.806.923.076;-640.198.635.506.762;0.264871424102108;Technology;East
2017-05-08;778.047.894.350.596;-57.196.628.585.982;0.282451587659102;Technology;Central
2017-04-13;914.218.141.461.935;-295.120.302.595.882;0.279078224593043;Furniture;South
2016-04-14;615.332.350.773.808;-305.485.401.942.347;0.232027283390217;Technology;East
2017-06-07;854.943.735.021.981;-10.913.611.294.841;0.327659875160872;Technology;Central
2015-04-06;446.055.096.874.622;-453.262.547.304.392;0.129251557392888;Furniture;South
2014-01-23;234.708.882.452.423;253.908.211.282.869;0.0780359919420478;Office Supplies;South
2015-12-03;418.837.927.589.287;576.339.726.483.253;0.0899043321016797;Technology;South
2016-03-10;451.369.020.214.421;-724.321.574.198.102;0.166639126332306;Furniture;East
2016-02-13;618.621.690.772.798;-260.962.258.748.815;0.180613396610554;Technology;East
2015-10-15;281.854.515.621.533;-254.201.444.514.057;0.102191790711965;Furniture;Central
2016-12-02;580.058.181.844.891;-191.007.527.794.578;0.205261687804408;Technology;Central
2017-01-10;850.454.118.029.486;-532.829.513.603.446;0.212040677957428;Technology;West
2016-02-22;664.750.339.157.067;-126.743.018.778.831;0.159744592838952;Furniture;West
2014-12-13;102.283.583.872.907;193.756.453.635.945;0.0734356414183742;Furniture;South
2016-05-13;494.895.332.382.559;-118.592.817.385.611;0.192106772701596;Furniture;South
2014-05-15;291.692.225.774.838;33.528.053.396.524;0.0697375932935306;Office Supplies;West
2017-03-22;848.686.512.017.031;-244.673.144.393.075;0.216378238337661;Furniture;West
2017-06-09;100.461.305.261.303;-628.410.802.639.649;0.204978554284486;Technology;East
2017-03-02;110.717.536.457.629;-270.368.038.948.707;0.218507423869123;Furniture;South
2014-05-22;211.730.649.432.344;203.669.545.801.236;0.073227343691321;Office Supplies;Central
2015-11-12;391.284.893.977.631;258.217.204.576.422;0.108107037661316;Office Supplies;East
2016-05-17;546.735.360.600.553;-122.695.689.462.896;0.17319050148054;Furniture;East
2016-01-24;655.511.337.765.106;-183.753.365.335.182;0.235128303680167;Furniture;Central
2015-11-24;431.446.498.685.183;308.598.364.037.721;0.101298073331236;Office Supplies;South
2014-11-05;137.879.668.305.487;131.932.587.637.836;0.074109551521488;Office Supplies;West
2017-05-19;713.412.848.831.138;-284.989.994.640.302;0.285969413783548;Furniture;South
2014-05-31;100.962.542.489.111;132.105.889.528.825;0.0817296205577242;Technology;South
2016-02-28;733.091.334.711.647;-135.485.340.972.073;0.188777372449499;Furniture;East
2015-10-27;400.488.932.077.665;317.409.530.928.525;0.0831225040997212;Office Supplies;South
2016-05-10;599.949.025.798.252;-987.919.065.515.829;0.180219467388723;Furniture;South
2016-12-28;690.144.717.103.221;-307.381.064.191.904;0.15195337225232;Office Supplies;Central
2015-08-16;433.835.146.983.065;592.166.843.188.752;0.100922713623883;Technology;East
2014-08-04;290.672.631.551.667;402.289.690.994.754;0.0836805458155199;Technology;South
2017-03-03;953.454.962.141.265;-100.254.067.290.301;0.201562477956178;Office Supplies;West
2016-11-05;566.744.941.507.005;-163.423.757.515.287;0.242216893930362;Furniture;South
2016-04-15;590.543.130.140.811;208.098.657.299.688;0.193903287199246;Technology;West
2014-03-25;213.900.614.626.707;184.488.770.148.787;0.0794629783122754;Office Supplies;West
2014-05-23;11.103.482.536.428;709.712.722.556.467;0.07985369653234;Office Supplies;East
2017-01-10;117.082.037.395.356;-15.579.269.142.552;0.234467786459883;Office Supplies;West
2015-07-28;466.879.097.433.828;-331.869.253.148.117;0.0981013028289397;Furniture;South
2016-03-27;751.981.894.349.419;-172.829.694.174.702;0.184363454015881;Furniture;West
2014-04-10;272.297.176.629.611;387.410.536.189.327;0.0765854028906213;Technology;South
2017-03-31;115.225.713.455.369;-462.247.945.332.093;0.31401989496502;Furniture;East
2015-09-12;208.959.075.390.558;160.142.625.416.398;0.147240968356014;Office Supplies;Central
2015-01-05;274.731.930.839.376;288.145.810.125.337;0.147818718703059;Technology;West
2016-04-29;609.793.388.178.158;-357.493.509.124.717;0.229758104458204;Office Supplies;West
2014-11-19;259.440.710.259.515;270.596.421.339.878;0.069615091871362;Office Supplies;Central
2015-01-10;205.815.841.237.116;-204.621.138.337.855;0.127934231948481;Furniture;East
2017-10-26;883.287.013.125.105;-106.007.208.184.767;0.298782278818885;Technology;East
2017-11-26;102.511.697.612.599;-130.481.833.984.317;0.285672844328712;Technology;Central
2015-06-02;416.393.176.611.311;496.717.031.521.625;0.11799970407218;Technology;East
2014-01-28;201.537.722.278.159;-698.073.244.782.945;0.0767454354864425;Furniture;Central
2015-06-16;320.400.778.544.158;-146.961.574.067.142;0.0869806111117248;Furniture;West
2016-01-18;792.486.625.453.899;403.871.340.158.063;0.157361395337773;Technology;East
2014-09-02;209.941.738.432.381;139.316.485.924.908;0.0782551022060079;Office Supplies;West
2015-02-09;37.801.694.030.201;155.226.312.195.566;0.144013991375193;Office Supplies;Central
2015-03-09;380.462.590.228.484;145.592.639.138.182;0.112164329448262;Office Supplies;South
2015-09-27;34.032.319.968.952;186.034.061.380.999;0.0855809905096829;Office Supplies;Central
2014-05-24;245.523.448.958.295;432.262.697.824.548;0.0740008228167337;Technology;South
2015-09-19;386.790.770.061.468;456.357.075.093.453;0.105333221505275;Technology;Central
2017-12-27;111.745.891.480.405;-21.742.229.802.762;0.339214367643678;Office Supplies;West
2017-08-18;118.050.437.886.478;-283.840.085.511.913;0.209872327840645;Technology;Central
2017-12-02;902.758.779.309.478;-263.979.953.790.034;0.23925485826347;Furniture;West
2014-11-11;182.518.277.737.335;205.027.785.887.741;0.0634215037982734;Office Supplies;West
2017-10-22;930.057.411.582.569;-390.464.938.668.661;0.344000241383482;Furniture;South
2015-11-04;390.240.323.690.568;-469.665.038.093.843;0.148522399910518;Furniture;East
2015-07-13;372.562.569.093.788;-134.118.474.131.888;0.102612934955597;Furniture;Central
2017-11-21;11.315.222.933.707;-490.232.560.782.618;0.311263078415239;Furniture;South
2016-08-10;68.788.116.336.701;-163.926.491.410.039;0.213615495752992;Furniture;West
2016-07-17;595.556.206.254.421;-907.795.192.651.753;0.155249748911261;Furniture;Central
2014-12-27;180.110.470.383.232;11.951.264.836.946;0.0716433970044831;Office Supplies;East
2017-03-15;993.741.040.003.392;-436.547.746.264.768;0.329768963735429;Furniture;West
2017-11-11;82.405.998.567.952;-343.063.945.296.922;0.340138063372748;Furniture;South
2015-04-22;451.477.170.763.643;29.243.394.811.228;0.139159368965849;Technology;West
2015-06-04;44.567.954.195.731;517.932.971.841.554;0.0850836039184278;Technology;Central
2014-09-28;197.494.738.859.984;822.070.430.503.152;0.0527069493397965;Furniture;East
2017-12-01;849.576.883.563.039;-685.592.077.348.291;0.255700361519693;Technology;West
2016-02-02;725.064.587.699.155;-171.953.491.078.932;0.174946620182913;Office Supplies;West
2015-12-09;266.964.139.184.116;126.557.901.518.449;0.084786714934952;Office Supplies;Central
2015-11-14;484.818.156.334.631;266.729.347.329.768;0.116045176641839;Office Supplies;Central
2016-04-18;738.150.351.798.755;-200.356.161.378.359;0.244848502215832;Furniture;South
2015-10-10;481.864.331.081.117;30.308.177.839.884;0.126167132459423;Technology;East
2017-08-28;807.885.944.443.682;-300.340.007.564.962;0.314819282210835;Furniture;South
2014-03-19;283.292.130.059.793;381.996.489.036.412;0.0608274521678298;Technology;East
2017-02-15;102.822.181.327.112;-966.318.532.012.387;0.276238425604774;Technology;West
2017-12-20;910.232.041.519;-293.769.133.016.773;0.257271417976251;Furniture;Central
2016-03-30;413.709.935.581.778;-407.732.867.782.691;0.222400244800984;Office Supplies;West
2014-08-18;18.948.571.853.986;148.402.696.478.765;0.073305500863405;Office Supplies;Central
2016-12-28;608.171.545.744.643;-112.008.571.592.266;0.175530324389547;Furniture;South
2017-05-29;831.717.736.141.006;-312.034.354.790.987;0.26741605666195;Furniture;South
2014-05-21;252.572.295.801.973;231.918.619.846.014;0.0675547144073379;Office Supplies;Central
2015-09-14;47.483.150.651.861;757.009.532.035.392;0.0822660691248565;Technology;East
2015-12-10;340.917.635.046.331;-365.313.918.287.278;0.106496969570659;Furniture;West
2017-04-27;776.849.468.099.383;-884.575.081.639.521;0.256242277423261;Office Supplies;South
2015-08-18;499.036.294.241.477;-208.646.284.946.394;0.0825534612432611;Furniture;East
2015-03-04;337.474.294.536.341;-242.423.207.825.715;0.0950188580224162;Furniture;South
2015-08-01;217.831.692.161.032;205.707.536.828.688;0.101504938030931;Technology;West
2016-10-04;626.557.421.570.343;-120.832.899.653.105;0.165260392063845;Furniture;Central
2017-11-20;868.411.877.584.468;-378.831.275.496.648;0.219109212886332;Technology;East
2014-03-18;107.790.592.867.554;220.117.217.549.284;0.05510422631519;Technology;Central
2014-03-31;284.605.547.065.411;377.030.648.088.679;0.0505986185136491;Office Supplies;East
2017-01-15;846.956.442.934.737;-168.912.105.396.953;0.319948606409543;Office Supplies;West
2016-05-02;731.651.114.081.309;502.648.637.915.814;0.151481316346487;Technology;West
2015-06-16;36.326.595.061.211;900.378.649.197.716;0.112341652105575;Office Supplies;West
2014-05-31;282.679.959.435.781;241.383.171.683.779;0.0906086657649963;Office Supplies;East
2015-05-25;225.580.931.509.675;116.122.650.787.008;0.119750263529508;Office Supplies;South
2017-04-03;102.888.875.781.201;-154.652.823.394.967;0.282831733676509;Office Supplies;West
2015-03-09;223.547.589.661.711;187.905.940.423.823;0.140050573870237;Technology;East
2015-10-02;409.222.273.611.735;272.837.371.915.721;0.126796152518361;Technology;Central
2016-10-25;419.106.554.408.884;-978.132.995.440.491;0.200332856520095;Furniture;East
2014-05-22;152.535.223.676.747;239.516.059.926.722;0.0562571637132637;Technology;East
2016-08-25;488.993.645.354.493;-100.178.192.565.506;0.208062445084331;Furniture;East
2016-12-11;491.503.743.509.008;-101.735.397.940.882;0.213007358017952;Furniture;West
2014-05-26;10.338.427.606.843;15.895.052.380.239;0.0532683814700034;Technology;South
2016-03-23;641.024.280.804.534;-130.569.680.674.196;0.172585940656189;Furniture;East
2015-08-15;485.174.969.258.279;590.868.549.469.078;0.124490433145541;Technology;Central
2015-07-11;469.454.929.194.521;-72.014.543.112.665;0.142442350625393;Furniture;East
2014-05-28;230.768.424.988.496;-263.206.005.378.306;0.0907936643772686;Furniture;West
2014-06-01;266.429.476.517.544;855.524.647.893.726;0.0634024762684904;Furniture;South
2015-11-16;26.823.488.600.335;841.760.952.062.717;0.108500997043735;Office Supplies;South
2014-11-28;196.008.984.410.994;252.731.351.414.021;0.0953435752545529;Technology;East
2017-11-23;10.596.704.616.618;-13.956.438.493.166;0.268454302737889;Office Supplies;West
2014-08-01;292.305.805.635.341;201.759.843.406.362;0.0753283387032561;Office Supplies;West
2017-02-21;101.086.706.427.274;-800.134.116.756.466;0.213873316266508;Office Supplies;South
2017-12-07;108.255.307.257.773;-428.866.237.497.706;0.254793693904397;Technology;West
2017-02-19;762.647.697.025.695;-277.871.619.697.299;0.304622895059884;Furniture;South
2017-04-18;851.129.828.395.859;-251.264.529.562.359;0.215243648669129;Furniture;West
2015-08-30;201.470.775.560.189;475.789.364.831.428;0.113280526762401;Office Supplies;Central
2017-01-12;861.077.108.704.087;-167.574.027.795.459;0.33858748246763;Office Supplies;South
2016-03-08;783.368.005.741.454;-282.818.531.294.217;0.18267029480944;Office Supplies;East
